year,V1
2001,maybe we're just trying too hard cause i'm in too deep and i'm trying to keep up above in my head instead of going under and i hate it when you fake it 
2011,ooh you're a miracle worker ooh you're a surgeon of love you have a medical condition and i promise i'll be back again if you work your miracles on me ooh you're a miracle worker yeah 
2009,we are young we are strange in our worlds but we are young we are strange in our world 
2008,can you hear us humping on your stereo if you make a mistake where you couldn't relate to your groove well the wider your eyes the bigger the lies if you make a mistake well you couldn't relate to your groove 
2002,oh grace save your money for the children save your money for the you save your money for the children 
2001,i'm goin where the sun keeps shining through the pouring rain banking off of the northeast wind skipping over the ocean like a stone 
2003,i'll do what you want run on wild it's from yourself you have to hide do what you want 
1994,don't stop to ask and now you've found a break to make at last say what you want to say now you've found a break to make at last 
2010,love will be right here be right here dont't you have no no fears have no fear)no fear don't shed no tears love is here 
2008,i lose all control and something takes hold of me it's not a phase i need you to stay with me it knocks me right off of my feet i can't explain why your loving makes me weak 
2015,give a little bit of heart and soul give a little bit of heart and soul give a little bit of love to grow a little bit of heart and soul 
2003,i will be with you you're here in my heart i miss you so much and i just can't forget 
2008,don't push too far your dreams are china in your hand don't wish too hard because they may come true you don't know what you might have set upon yourself whoa your hand 
2011,it's gotta be the crunkest it's gotta be the best the best love song she ever heard in her life i gotta let her hear the best love song she ever heard in her life and if you feel that way go ahead and kiss your baby 
2010,i throw my hands up in the air sometimes gotta let go i wanna celebrate and live my life cause i told you once 
2009,i'm not easy to please i might tear you apart i'm only gonna break break your ey and i know karma's gonna get me back for being so cold ey 
2011,so take a dirty picture for me just take a dirty picture for me just send the dirty picture to me send the dirty picture to me 
2011,i wanna see you moving like they're moving in jamaica pretend that i am dinner you can be my song shake up i throw my hands up if you believe in me now i keep my hands up and do it all for the now 
2007,it only takes a minute girl it only takes a minute girl only take a minute girl it only takes a minute girl it only take a minute girl it only takes a minute girl that's one minute for ya 
2007,and here i am trying to tell you that i care and here i am here i am and here i am and here i am just for you girl 
2002,so you can do what you like do what you like no need to ask me do what you like do what you like do what you like no need to tell me do what you like 
1999,baby i want you come come come into my arms let me feel the wonder of all of you could it be magic now now now and hold on fast could this be the magic at last 
2007,but you know i love you you know every single day eveything changes but you i'll be thinking about you girl 
2007,all i do each night is pray hoping that i'll be a part of you again some day all i do each night is think of all the times i closed the door to keep my love within 
0,no no love ain't here anymore it's gone away to a town called yesterday it's gone away to that town called yesterday love don't live here anymore 
2002,and we've come so far and we've looked each day and night in the eye forget where you've come here from this will be someone else's dream 
2007,how deep is your love i really need to learn we belong to you and me i really meant to learn 
2014,when the kidz come out hey hey hey hey there will be trouble when the kidz come out hey 
2014,and i'm half awake in paisley print i'm feeling happy now feeling happy now i'm feeling immortal 
2014,for the ones we may become for the day we reach the sun tonight we gotta live for we gotta live for these days 
2014,from high above feel the love open up your windows let in the sun just let in the sun 
2006,and we lay we lay together just not i just wanna break you down so badly well i trip over everything you say in the worst way 
2010,the careless whisper of a good friend though it's easy to pretend and waste the chance that i've been given so i'm never gonna dance again 
2010,cause i can't make you love me if you don't i will lay down my heart and i'll feel the power cause i can't make you love me baby i will lay down my heart and feel the power 
2007,look my eyes are just holograms look your love has drawn red from my hands from my hands you know you'll never be more than twist in my sobriety 
2006,it only takes a minute girl to fall in love to fall in love to fall in love let's fall in love it only takes a minute girl yeah 
2007,tell it to my heart tell me i'm the only one i can feel my body rock so say the words i long to hear 
1999,love will lead you back love will lead you back to my arms where you belong one of these days our love will lead you back 
2009,"romeo take me somewhere we can be alone i'll be waiting all there's left to do is run you'll be the prince and i'll be the princess i was begging you ""please don't go"" "
2008,dreamin bout the day when you wake up and find if you could see that i'm the one who understands you been here all along so why can't you see can't you see that i'm the one who understands you 
2008,you're the only thing i know like the back of my hand and i can't breathe without you but i have to hope you know this ain't easy easy for me 
2013,forgetting him was like trying to know somebody you'd never met but loving him was redloving him was red but loving him was red oh red burning red losing him was blue like i'd ever known 
2013,cause i knew you were trouble when you walked in flew me to places i'd never been oh i knew you were trouble when you walked in now i'm lying on the cold hard ground 
0,like we're twenty-two twenty-two like we're twenty-two twenty-two i don't know about you twenty-two twenty-two it feels like one of those nights twenty-two we won't be sleeping 
0,"and it said ""welcome to new york"" it's been waiting for you welcome to new york welcome to new york new york "
0,cause you know i love the players and you love the game but i got a blank space baby and i'll write your name 
0,and i remember thinkin are we out of the woods yet are we out of the woods but when the sun came up you were looking at me 
0,cause the players gonna play play play play play baby i'm just gonna shake shake shake shake shake and the fakers gonna fake fake fake fake fake and the fakers gonna fake fake fake fake fake they fake they fake they fake 
2015,you know it used to be mad love so take a look at what you've done and i don't think we can solve em and baby now we got bad blood hey 
2002,baby let me groove you let me prove it to you baby let me rock your world baby let me soothe you 
2010,put another nickel in in the nickelodeon so put another nickel in all i want is loving you 
2005,my love is always here for you oh so tell me what you want me to do tell me what you want me to do oh so tell me what you want me to do oh baby yeah 
2001,so now i always always hold my breath you see and when we are apart there is no space in our hearts i've got these feelings 
0,"i'll give him one more time i said ""one more lie"" well i know you there'll be a riot because i know you "
2002,as i go remember all the simple things you know my mind is just a crutch and i still hope that you will miss me when i'm gone as i go remember all the simple things you know things you know 
2006,let me know that i've done wrong i'll keep you my dirty little secret dirty little secret don't tell anyone or you'll be just another regret don't tell anyone or you'll be just another regret just another regret 
2007,move along move along just to make it through move along when all you got to keep is strong move along move along like i know you do i know you do 
2008,when you see my face hope it gives you hell when you walk my way hope it gives you hell when you see my face hope it gives you hell when you find a man that's worth a damn and treats you well 
2009,i'll leave when the wind blows i'll pass by but i'll go slow then you passed it to someone new i shake the very thought of you 
2012,when we were kids in the street kids in the street live and die by the forty-five who could stop us and who would care always keep to the kids in the street 
1992,if you ever change your mind bring it on home to me oh yeah yeah you know i'll always be your slave 
2005,all the feeling that i have i've wished that i could hold you cherish me as much as i cherish you that i have hiding here for you inside 
2005,calling a name that's lighter than air everyone knows it's windy who's tripping down the streets of the city who's reaching out to capture a moment 
2003,i guess when it comes down to it these are the best days of our lives the only thing that matters is just following your heart and eventually you'll finally get it right 
2006,is anyone thinking anything i know i had something to say it lost a meaning and it faded away a bunch of drugs sent down to the mattress 
2009,roam if you want to roam around the world roam if you want to without wings without wheels roam if you want to without anything but the love we feel kick through continents bustin boundaries 
2009,static in my attic from channel z static filling my attic from channel z living on the edge of z all i know we've got to change what's happening 
2008,i'm at the mall on a diet pill oh broke my heart at the funplex yes you did yes you did you kicked my heart going up and down the escalator 
2010,if i die young bury me in satin lay me down on a bed of roses sink me in the river at dawn send me away with the words of a love song 
2010,like a postcard from paris when i've seen the real thing the meanest thing you ever did is come around and now i'm ruined yeah yeah i'm ruined the meanest thing you ever did 
2006,september gurls do so much and for so long til we touched i loved you boy never mind i've been crying all the time 
2006,do you feel my heart beating do you understand do you feel the same am i only dreaming is this burning an eternal flame or is this burning an eternal flame 
2008,you made me so much money deborah annabel too i wrote this song for you late at night by the typewriter light she ripped his ribbon to shreds 
2009,my grandma says to your grandma jockomo feena ah na nay hey now hey now iko iko an nay whoah-oh 
2010,and let your love show and you'll know what i mean and let your love bind you to all living things and let your love shine and you'll know what i mean that's the reason 
2007,try to find a place we can all belong we should really try make a better world 
2004,get on the flow and move your booty mama we the blast mastas blastin up the jamma this that shit that make you groove mama get on the flow and move your body mama 
2001,oh listen listen to me when i'm speaking cause you know the words i'm thinking i'll always love you ooo i'll always love you oh girl listen to me when i'm speaking cause you know the words i'm thinking even though you made me feel blue and i know that you've been cheating oh i hope that that we'll be meeting 
2000,if you don't love me why don't you tell me if you don't want me instead of telling lies 
2003,cause you're the storm that i've been needing i like the sweet life and the silence but it's the storm that i believe in i need some wind to get me sailing 
2008,oooh boys cheeky girls oooh girls cheeky boys we are the cheeky girls you are the cheeky boys 
2003,good good timin it takes good timin dow dow dow dow dow 
2003,bow bow bow bow oop getcha back getcha back baby can we ever get it back again getcha back can we baby 
2007,key largo montego baby why don't we go to bermuda bahama come on pretty mama and then we'll take it slow way down to kokomo 
2009,"sandman i'm so alone bum bum bum bum mr sandman bring me a dream sandman i'm so alone mr sandman ""yes"" bring us a dream "
2001,come to the station march at the double then in the glen where the roses en-twine lay down your arms and surrender to mine 
2009,lollipop lollipop lollipop *pop* lollipop a-lollipop 
2007,and oh my dreams never quite as it seems cause you're a dream to me dream to me 
2014,and i think it's gonna be alright yeah the worst is over now like a red rubber ball oh i think it's gonna be alright 
2006,cause i like you yeah i like you and i'm feelin so bohemian like you and i'm feeling so bohemian like you 
1987,goin to the chapel and we're gonna get married goin to the chapel of love because we're goin to the chapel 
1999,my grandma and your grandma hey now hey now iko iko an day oh jocomo fee no an dan day 
2006,hello i love you won't you tell me your name let me jump in your game do you hope to pluck this dusky jewel 
2006,she lives on love street she has a house and garden i would like to see what happens she has wisdom and knows what to do 
2007,take me in your arms before you leave me oh with you baby oh yeah yeah 
2005,and the morning lasted all day all day yeah yeah ah hey ma ma ma all the work shut down 
2005,i'm dreaming of a white christmas then i-i-i am dreaming of a white christmas and may all your christmases be white i-i-i am dreaming of a white christmas 
2008,but don't forget who's taking you home so darlin baby don't you know i love you so cause don't forget who's taking you home 
1964,under the boardwalk out of the sun under the boardwalk we'll be havin some fun under the boardwalk people walking above under the boardwalk we'll be making love 
2007,"don't want your kisses that's for sure i hear this sound and you know that it's sincere that's cathy's clown"" "
2007,never knew what i missed til i kissed ya things have really changed since i kissed ya uh huh now i can't live without ya you don't realize what you do to me 
2007,because she's smiles from the heart of a family man daddy's gonna buy her a dream to cling to and she can 
2008,people in love get everything wrong people in love get scared and stupid and why should i be sane without you i'll never be the same without you 
2006,and i thought you liked me hey show some love you ain't so tough come fill my little world 
2007,i love it when you call but you never call at all so what's the complication it's only conversation when you do i really hope it's all it seems 
0,cause it's gone gone gone whoa now it's gone gone gone whoa cause it's gone gone whoa cause it's gone 
0,baby now that i've found you i built my world around you i need you so you don't need me 
1999,just to let me down when you say you will say you will but i love you still 
2008,mr sandman bring me a dream sandman i'm so alone please mr sandman won't you bless me with a dream make her complexion just like pictures mixed with green 
2009,in the night i hear em talk how could you be so heartless oh how could you be so heartless i know you can't believe 
1989,i'm a talkin about you and me and the games people play we cross our hearts and we hope to die what's been happening to you and me 
1994,i read it in the paper i see it on my tv has the whole world lost its head is it just me 
2006,one two three four live for today two three four i got to have you now please 
2008,in my midnight confessions when i tell all the world that i love you when i say all the things that i want to i love you 
1988,mm-da mm-da mm-da mm-da mm-da no time for a summer friend no time for the love you send mm-day mm-gay mm-day mm-gay mm-day 
1986,i love jennifer eccles i know that she loves me la la la-la la la la la la la-la la-la 
2006,he's king midas with a curse he's king midas in reverse he's not the man to hold your trust everything he touches turns to dust 
2003,somebody wants to help you somebody seems to care and very soon you've forgotten that you didn't care about love you didn't care about love you didn't care about 
2005,i'm only human human born to make mistakes so many nights i longed to hold you 
2005,from anything that's real you can't keep the wheels turning anymore driving the world is gonna be a steal 
2005,will i see you again i wasn't into searching and lets you know that when you were and then i really need to know 
2005,i love you this old heart darling is weak for you but if you leave me a hundred times this old heart of mine darling is weak for you 
2016,love stinks love stinks love's gonna find you yes it is love stinks i mean it stinks 
2007,here's a tear from me to you i loved you you didn't feel the same you're in my heart 
2007,oh well i don't mind if you don't mind cause i don't shine if you don't shine before you jump tell me what you find 
2008,my sign is vital my hands are cold and i'm on my knees looking for the answer give my regards to soul and romance let me know is your heart still beating 
2013,give me a shot at the night give me a moment some kind of mysterious give me a moment just give me one shot 
2013,i can feel the cracks in my spirit they're starting to bust don't let her stick it to your heart so hard and of all my friends say and all of my friends say 
2008,and he's oh so fine and he's oh so healthy he's a well respected man about town and he hopes to grab his father's loot 
2008,yes yes yes it's my autumn almanac oh my poor rheumatic back la-la-la la-la la-la la-la la-la yes yes yes it's my autumn armagnac 
0,whiskey or a gin that's alright when there's nothing in her bed at night she sleeps with the covers down doesn't matter what she does 
2008,everybody is looking for the sun but i see you and you see me and ain't that wonder and the world is joy every single day 
2008,he's got plastic heart plastic teeth and toes plastic man got no brain plastic people look the same he can't disfigure or disgrace 
2008,here's wishing you the bluest sky follow all the doubt and sadness i know that better things are on the way i know tomorrow you'll find better things 
2008,they said we'll beat you up if you don't hand it over we want your bread so don't make us annoyed give all the toys to the little rich boys 
2006,but she'll be telling you and it's a teenage sadness till she's sitting on your face it hurts 
2006,and then i shrunk back into my wrap yes i see the way she looked at me i tried to love her back she's just a girl and then i shrunk back into my wrap she's just a girl 
2006,but ooh la she was such a good girl to me and ooh la the world just chewed her up and spat her out and ooh la she was such a good girl to me but ooh la the world just chewed her up and spat her out 
2006,moving on to better things she moves in her own way just to hear about my day but you don't pull my strings because 
2008,you look beautiful all of the time oh won't you shine shine on because you're not done why do you bite the hand that feeds 
2008,there she goes again racing through my brain pulsing through my vein there she blows again chasing down my lane 
2008,want her have her two years have gone now but i can't relate i hope you understand 
2004,but darling be home soon my darling be home soon so darling be home soon darling be home soon 
2005,oh baby don't be shy i'd like to get to know you i'd like to make you mine don't be shy 
2006,i had to get you and so i knew things just ain't the same anytime the hunter gets captured by the game 
2012,say someday we'll be together i know i know i know i know my love is yours baby some sweet day we'll be together 
2007,oh what can it mean to a daydream believer and a homecoming queen to a 
1996,since you've got to go i don't want you to tell me just what you intend to do now cause how many times do i have to tell you darling darling i'm still in love with you now 
2007,now i shout it from the highest hills even told the golden daffodils at last my heart's an open door my secret love's no secret anymore 
2005,he's saying i'm on a roll with all the girls i know he says i'm on a roll his baby momma don't need to know 
2003,and i don't really wanna know i'm not the one who messed up big time so spare me the details if you don't mind and so i'm not the one who acted like a hoe 
2013,if we don't make it alive all our light that shines strong and it's ashes to ashes again that rain on your mind 
2012,doesn't matter in the end and we all start again they're all memories in the wind as we find a way the times they come and go 
2003,before you give up on love won't you just give me one don't spoil the whole bunch girl no give it one more try 
2009,i'm not the kinda man who gives up just like that it's not the things you do that really hurts me bad every man wants you to be his girl but i'll wait my dear til it's my turn 
1993,it's not that i'm knockin it's just that i'm not in the market i ain't saying you ain't pretty to try and pull the rein in on me 
2014,here in the afterglow of day deep in the dark your kiss will thrill me like days of old lighting the spark of love that fills me 
2007,i want a man with a slow hand i want somebody who will spend some time i've found somebody who will understand i've found a lover with a slow hand 
2007,jump if you want to taste my kisses jump i know my heart can make you happy jump in you know these arms can feel you up 
2007,and it's hard to say and it's hard to find any strength to draw the line i'm just burning doin 
2007,come on dare me i wanna take you on i'll be loving you if you just dare me 
2008,it's five and i'm driving home again it's hard to believe that it's my last time it's late and i'm with my love alone it's time and we're in each others arms 
2004,movin to the country i'm gonna eat a lot of peaches i'd eat peaches every day millions of peaches - peaches for me millions of peaches - peaches for free 
2004,i had a lovely time tiny explosions tiny explosions oh yeah and don't forget to mop up the mess 
2008,you got a real big heart but i'm looking at your you got real big brains but i'm looking at your i don't give a cause it don't mean a thang if you're looking at my 
2008,but you keep frontin uh saying what you gon do to me uh huh i'm tellin you to loosen up my buttons baby uh huh saying what you gon do to me(uh huh 
2005,when we dance you have a way with me other dancers may be on the floor when we sway i go weak i go weak 
2008,you tell that dude he got to go if that dude be clamin that he broke if he wants you to stay in the house everyday and night then you run the streets to and you tell him he got to go 
2008,i can't take it any longer all we do is linger i just can't take your tears i just can't take these tears 
2006,so steady as she goes well here we go again you've found yourself a friend that knows you well you'll always feel as though you tripped and fell 
2003,so i walk right up to you and i ask you what you want and you tell me what you need can't you feel it all come down 
2006,to you i guess i'm just a clown you know you've got the power girl to keep me holding on come on and take the rest of me 
0,you've lost that lovin feelin you lost that lovin feelin cause it's gonegonegone cause it's gonegone 
2008,oh my love i've hungered for your touch a long lonely time i've hungered hungered for your touch 
0,girl i can't let you do this you're all i got to get me by without you baby what good am i what good am i 
2009,so won't you please my one and only baby say you'll be my darlin be my be my baby be my baby now i'll make you happy baby just wait and see 
2011,baby i love you come on baby baby i love only you i want my arms around you 
2007,you gotta tell me you're coming back to me i tried to tell you but you didn't want to know this time you're different and determined to go you gotta tell me you're coming back to me oh yeah 
2002,under the boardwalk out of the sun under the boardwalk we'll be having some fun under the boardwalk boardwalk under the boardwalk boardwalk 
0,who wants yesterdays papers who wants yesterdays girl cause cho wants yesterdays papers 
2002,he don't know if it's right or wrong he's not sure just what it was or if it's against the law me don't know if it's right or wrong 
0,you can't always get what you want but if you try sometimes you just might find oo you can't always get what you want ooh yeah yeah you can't always get what you want standing in line now 
2007,blow away dandelion blow away dandelion tinker tailor soldier sailors lives rich man poor man beautiful daughters wives bring your dandelions to blow away 
2005,sugar baby love sugar baby love i didn't mean to make you blue i didn't mean to hurt you yes all lovers make 
2011,mollie i'm the head of game here pleasure and the pain yeah i'm a ganster on the dancefloor on the dancefloor i'm a ganster on the dancefloor dancefloor 
2013,oh is it love that's in the air baby baby baby boy you make me feel so fine boy you make me feel so good boy you make me feel so right baby baby baby sh-sh-sh una shake me if i'm dreaming 
2009,california dreamin on such a winter's day stopped in to a church i passed along the way you know the preacher likes the cold he knows i'm gonna stay you know the preacher likes the cold well he knows i'm gonna stay 
2009,for the carnival is over like a drum my heart was beating and your kiss was sweet as wine for pierrot and columbine 
2007,but it's only a memory only a memory broken bits of you and me now it's only a memory 
2000,radio play my favorite song radio i'm alone radio radio don't you know 
2007,whenever you call me i'll be there whenever you want me i'll be there whenever you need me i'll be there even if i have to crawl i'll be there 
2007,hey y'all prepare yourself for the rubberband man like the rubberband man when the rubberband starts to jam where in the world did he learn that oh lord 
2003,kissing the cotton clouds arctic sheets and fields of wheat down through the heavens choke on the cotton clouds 
2001,see people they don't understand your girlfriends they can't understand oh people they don't understand no girlfriends they don't understand 
2007,we want to say he'll break your heart one day he'll make a fool of you one day so with him i'm gonna stay 
2007,made me realize i should apologize and when he placed a kiss upon my face made me realize how he felt inside as he held my hand kind of tight 
2007,one night you held me tight without a word to say you passed me by are you just a breathtaking one night love-making 
2015,i know you send me send me ooh you thrill me thrill me i know you thrill me thrill me darling you thrill me thrill me 
2008,before you break my heart haven't i been sweet to you think it over this time before you leave my arms 
2012,oh my love a long lonely time i need your love and time goes by 
2008,love is like an itching in my heart just an itching in my heart and baby i can't scratch it keeps me sighing ooh 
2013,no you just have to wait she said love don't come easy it's a game of give and take you got to trust give it time 
2007,"i long to hold you tight baby i need your loving when you see me smile ""baby i need your loving "
2005,you don't really need me but you keep me hangin on let me be why don't you baby ooh-ooh-ooh now you don't really want me 
0,oh my darling now you're gone oh my darling now now you're gone you made me love you and oh my darling now you're gone 
0,now it's the same old song since you been gone it's the same old song we used to dance on the music 
2008,oh winter's passed spring and fall yeah nathan jones you've been gone too long gone too long gone too long gone too long 
0,ooo and i'm ready for love ready for love i'm truly ready for love ready for love ooo and i'm ready for love aw and i'm ready for love 
1995,my lonely days are over and life is like a song my heart was wrapped in clover the night i looked at you a dream that i can call my own a thrill i've never known 
2008,they call me stacey they call me her they call me jane they call me quiet girl 
2008,we got the choice if it all goes wrong we walk we walk if it all goes wrong we walk when it all goes wrong 
2011,to this place upon the meadow you'll hold me in your arms and say once again you love me and if your love is true 
2014,i'll be yours and you'll be mine oh oh oh i got a wild heart i've got a wild heart 
2014,you ruin me don't cry to me you played me wrong i don't care if you loved me you play me like a symphony 
2014,if you love someone then tell them right now cause your heart won't rest till you let it out let the words you dream come out of your mouth if you love someone you gotta make a sound 
1997,i'll take you down the only road i've ever been down you know the one that takes you to the places where all the veins meet yeah but i'm a million different people from one day to the next and i'm a million different people from one day to the next 
2010,and if you know i'm in pieces the only thing i'll never know how do you get out get out 
2010,"then you act like there's no room room for me or anyone ""don't disturb"" is all i see i'd fill the vacancy "
2011,if heartache was a physical pain i could face it i could face it but you're hurting me i can't take it i can't take it 
2011,now i'll take you by the hand can you spend a little time make you glad you came i'm glad you came i'm glad you came 
2011,it's the kiss of life like it's our first time oh oh with lightning now i know it's a little bit frightening 
2011,but i know i just gotta let it go i know i'm running from a warzone so i know i just gotta let it go i know i just gotta let it go 
2011,but we'll never be as bright as we are now we're standing in a light that won't fade the memory of being here with you cause we're butterflies butterflies 
0,"she told me ""don't worry about it"" she told me ""don't worry no more"" i can't feel my face when i'm with you but i love it when i'm with you but i love it(when i'm with you oh "
2015,in the night she's dancing to relieve the pain she'll never walk away i don't think you understand in the night when she comes crawling dollar bills and tears keep falling down her face 
2011,i began to touch but you wouldn't let it and we begin to rock steady steady rockin all night long and we begin to rock steady rockin till the break of dawn you wanted me so much but i didn't get it 
2007,and don't try to dig what we all s-s-say talkin bout my generation i'm not trying to cause a big s-sensation talkin bout my generation i'm not trying to cause a big sensation talkin bout my generation things they do look awful c-c-cold talkin bout my generation 
2007,i don't mind other guys dancing with my girl but i know sometimes i must get out in the light bells chime i know i gotta get away and i know if i don't i'll go out of my mind 
1995,i got a heat wave burning in my heart i can't keep from crying tearing me apart 
2007,i can see for miles and miles and miles and miles and miles i can see for miles and miles you thought that i would need a crystal ball to see right through the haze i can see for miles and miles and miles and miles and miles and miles and miles and miles 
2015,my fine looking suit is really made out of sack i was born with a plastic spoon in my mouth the north side of my town faced east and the east was facing south substitute you for my mom 
0,dizzy in the head and i'm feelin blue i'm gettin funny dreams again and again try to say it to you when i feel blue 
2015,it's where i'm at it's the sound of teardrops falling down down i let another lover crash and burn yeah i let another lover crash and burn 
2010,lolli lolli lolli lolli let me see you pop that body chocolate lolli cherry lolli make that lolli pop 
1988,just an old-fashioned love song one i'm sure they wrote for you and me comin down in three-part harmony as it slowly rambles on and on 
2003,the ink is black the page is white a child is black a child is white the world is black the world is white together they grow to see the light 
2007,and you know it's right and you know that it's right we have got to get it together we have got to get it together now 
0,don't think i can keep it all in it just does somethin to me i can't get enough about the spell i'm under 
2015,when all our tears have reached the sea strong as it ever was deep as the river runs warm as the morning sun 
0,and hold me closer tiny dancer and lay me down in sheets of linen and she was dancing in the sand and lay me down in the sheets of linen 
2007,if you got the fattest ass on the block now drop let a nigga see the coochie pop now drop do the snake do the freak do the pop now drop one time all in together now drop 
2005,i'm the gypsy the acid queen i'm the gypsy and i'm guaranteed i'm the gypsy i'm guaranteed to break your little heart 
2005,two people living on the edge of life two people gotta stick together and love one another save it for a rainy day and give one another shelter on a rainy day 
1986,i need your love to guide me safe through another day in the afterglow of your love if you could see me now the me that only you would know 
1994,tonight i need your love don't talk about tomorrow right now i need your loving right now give it to me right now i want your loving 
1988,proud mary keeps on burnin rollin rollin on the river and i pumped a lot of tane down in new orleans a ride on the river boat queen 
1989,if you think that love is blind baby look me in the heart and you'll see that i'm so crazy about you baby and it's not in my mind - can't you look me in the heart look me in the heart and it's not in my mind - can't you look me in the heart look me 
1994,i don't care who's wrong or right i don't really wanna fight no more let's sleep on it tonight but baby don't you know know 
1993,it was so entertaining when the boogie started to explode burn baby burn disco inferno burn baby burn burn that mother down just can't stop when my spark gets hot 
2005,i ain't missing you at all missing you i ain't missing you missing you no matter what i might say missing you i ain't missing you i can't lie to myself 
1996,did you ever get this feeling could it ever be this easy never in your wildest dreams no no did it ever get this easy 
1999,in what other lives have i known your kiss i will be right here waiting baby baby baby i will be right here waiting yeah yeah yeah i will be right here waiting yeah yeah yeah yeah 
2007,no i don't want none of your time and no i don't want no scrub a scrub is a guy that can't get no love from me i don't want no scrub 
2007,to lay before the king pa rum pum pum pum i am a poor boy too pa rum pum pum pum i have no gift to bring pa rum pum pum pum that's fit to give the king pa rum pum pum pum 
2007,it's time to run the sky is changing we are one together we can make it while the world is crashing down 
0,you've lost that lovin feeling now it's gone gone gone whoa now there's no welcome look in your eyes when i reach for you now it's gone gone gone 
2002,and i'll be your lover your lover and i'll be your best friend oh i'll be your friend i'll be there when you're needing me when you need me i'll give you all that i have my love my life and me 
2008,is this the way to amarillo and sweet marie who waits for me show me the way to amarillo i've been weeping like a willow 
0,knock three times on the ceiling if you want me oh my sweetness whoa my sweetness whoa twice on the pipe if the answer is no i love you i love you i love you 
0,a jackie a-jackie a-jackie's strength make me laugh say you know what you want so i show you some more and i learn make me laugh say you know you can turn 
2005,i let it out to taste the sweet of spring so maybe we're a bliss of another kind i said a bliss of another kind i said and i said steady as it comes right down to you 
2001,painful to me all i ever needed is here in my arms to be broken so does the pain 
2001,and nobody's gonna go to school today i don't like i don't like i don't like mondays with the problems and the how's and why's i dont like mondays 
2005,you say the word you know i will find you i'm not like the girls that you've known so go on and fly then boy i won't hold onto the tail of your kite 
2008,rosanna yeah meet you all the way all i wanna tell you is now you'll never ever have to compromise hoo hoo hoo hoo hoo yeah 
2015,you're gone and i gotta stay high all the time to keep you off my mind ooh-ooh ooh-ooh high all the time to keep you off my mind ooh-ooh ooh-ooh gotta stay high all my life to forget i'm missing you ooh-ooh ooh-ooh 
2005,you've got a fast car speed so fast it felt like i was drunk and i had a feeling that i belonged i had a feeling i could be someone be someone be someone 
2005,is all that you can't say like sorry like sorry i love you like i love you i love you 
2012,it's good to let you in again you're not alone in how you've been everybody loses we all got bruises we all got bruises we all got bruises we all got bruises 
2001,but if you sing sing unless you sing but if you sing sing sing sing sing sing 
2009,we don't buy no drinks at the bar let me hear you say aah its loso aah aah aah aah we don't buy know drinks at the bar and we don't buy no drinks at the bar 
2015,i i follow i follow you deep sea baby i follow you dark room honey i follow you he's the rebel i'm the daughter waiting for you 
2007,how do i live without you i want to know how do i breathe without you how do i 
2009,let's make this happen girl and it can work for you let's get this started girl it's been a lot to change 
2011,and i'd do anything just to see her face walk a thousand miles just to see her smile again tyga - bridge i'd do it all tonight 
1990,you say you want diamonds on a ring of gold you say you want your story to remain untold from the cradle to the grave all the promises we break from the cradle to the grave 
2002,need you by my side you'll never be denied open up your heart be a lasting part of 
1993,red red wine you make me feel so grand thoughts of you would leave my head give me red wine the kind make me feel fine you make me feel fine all of the time 
2002,and all i wanna hear is your when there's no place left to go maybe that's when you will know and i can see the tears in your eyes 
2003,i gotta real pretty pretty little thing that's waiting for me i just wanna take it nice and slow see i've been waiting for this for so long we'll be makin love until the sun comes up 
2007,got me feelin it this girl's got a hold on me i'm losing control this girl's got a hold i'm losin control this girl's got a hold on me 
2011,got me like oh my gosh so in love i found you finally you make me want to say got me like oh my gosh i'm so in love so honey let me love you down 
2010,yeah baby tonight the dj got us fallin in love again love again gon get you right cause baby tonight c'mon c'mon 
2008,back it up drop it down ey big girl make em back it up make em back it up cause i'm a pro make ya bend ya back low cause i leave ya holy like ya pray in the temple 
2008,check your handbook it's no trick why would you lie about something dumb like that why would you lie about anything at all first the window then it's to the wall 
2010,but if i wait for a holiday could it stop my fear to go away on a summer's day so if i wait for a holiday 
2010,your sword's grown old and rusty forgetting all the things it's done i see it in your eyes that now you're giving up the gun 
2008,with him your troubles you can share you get the blessing from above he heals the sick and heals the lame you can use his higher power 
2000,absolutely everybody in the whole wide world every boy and every girl everybody breathes and everybody needs 
2000,you can lose your soul you can bang your head or you can drown in a hole you can give your life or but look around you 
2009,i see you out with all your friends baby come back to me i should've never set you free i know that you want me to pay for all the pain i've caused 
2008,vanilla ice ice baby i busted a left and i'm heading to the next block if my rhyme was a drug i'd sell it by the gram vanilla ice 
1999,cause we're moving on and we can't slow down all the times we had together we will still be friends forever when we look back now will that joke still be funny 
2002,she is livin in the love of the common people smiles from the heart of the family man daddy's gonna buy her a dream to cling to where you can live in the love of the common people 
2003,we can't go on together we can't do our dreams you can't see the tears are real i'm crying we can't build our dreams 
2004,we've all left the den let me tell you bout it the building's not goin as he planned the workers are goin home the workers are goin home yeah 
2008,oh-oh and you're mary tyler moore i don't care what they say about us anyway i don't care bout that woo-hoo and you know i'm yours 
0,say it ain't so your drug is a heartbreaker my love is a life taker that which might hurt you so try and be cool when i say 
1996,and i don't wanna be an old man anymore it's been a year or two since i was out on the floor it's time i got back to the good life and i don't even know how i got off the track 
2009,whoa-ooh-oh come on and kick me whoa-ooh-oh you got your problems whoa-ooh-oh i got my eyes wide ooh i got my hash pipe 
