year,V1
1989,i keep on callin her name smokey mountain rain i'll keep on searchin i can't go on hurtin this way she's somewhere in the smokey mountain rain 
2006,i'll take a long vacation oh but my heart says i'm not so smart my heart won't admit we're through oh my heart won't admit we're through 
2006,am i too blind to see will i be sweetheart or friend will the sweet things you do ooooo am i too blind to see 
1999,but inside i die a little each day inside i feel her slipping away inside if she knew that i hurt this way and suddenly it occurs to me she's trying to say goodbye 
1999,he got the sunshine i got the rain he got your loving i got the pain i got the mem'ries he got you he got your sweet side i got the sad 
1996,there's a stranger in my house somebody here that i can't see somebody here trying to take her away from me and when i ask if she's all right 
2014,you've got to show her a little each day really show her you mean what you say it's not enough just to tell her you love her if you want her to know you've got to let it show 
2006,something inside of me something inside of me just keeps hanging on that i'm still losing you still losing you something inside of me keeps hanging on 
2006,crack of dawn i hit the road set my shoulders for the heavy load ooh and it's her warm loving that keeps me returning again and again homefires burning 
2006,if only you believe if only you believe in love it's what we make it in love it's where i believe that we belong and i know enough to know i'm in love with you 
1994,tell me how do i turn you on oh oh oh maybe there's a game we could play how do i turn you on is there something that you want but you're too shy to say 
1994,you were my pretty i was your baby hope i didn't spoil your birthday so i'll close this note to you with good luck and wishes too 
1994,but a smile is all you say stranger things have happened and i'll always believe i just hope someday i'll hold you 
1994,you're happy when i'm out of my mind don't you ever get tired of hurting me you must think i look bad with a smile for you havm't let me wear one in such a long long while 
2016,i've got some friends down in houston who know me quite well i've got a houston solution in mind all it takes is a call on the telephone line and i can leave all these problems in nashville behind 
1994,somebody turn that radio on i can't stand it i wanna hear a love song and dance real slow somebody turn the jukebox up i demand it baby hold me close 
2005,baby you don't say nothing when you're feeling this way tell me you're trying to cure a seven year ache don't bother calling to say you're leaving alone just tell em your trying to cure a seven year ache 
2005,i never picked cotton but my mother did and my brother did and i never picked cotton folks said i grew up early and in the farm that couldn't hold me then 
2006,oh my love my darling i've hungered for your touch a long lonely time i need your love i need your love god speed your love to me 
2006,dream baby got me dreaming sweet dreams the night-time too dream baby make me stop my dreaming you can make my dreams come true oh sweet dream baby yeah sweet dream baby 
2007,i drove all night to get to you i drove all night crept in your room woke you from your sleep to make love to you i drove all night 
2008,yeah come on and let the good times roll one more time come on and let the good times roll get in the groove and let the good times roll yeah everybody let the good times roll 
2005,if you ever change your mind oh-oh bring it to me i know i laughed when you left but now i know i only hurt myself 
1998,if i had to run if i had to crawl always know that i would find a way baby there's no place that far 
2000,i keep looking i keep looking for i keep looking for something more i always wonder what's on the other side i keep looking 
0,in the sunlight or the rain brightest nights or darkest days whatever road you may be on just remember that you will always be my baby i'll always feel the same way whatever road you may be on 
2014,ooh yeah cause i'm acting as if this true love's never gonna leave me lonely oooh yeah 
2010,and i'm done hoping that we can work it out i'm done with how it feels spinning my wheels i'm done thinking that you could ever change i know my heart will never be the same 
2008,i've hungered for your touch a long lonely time i need your love i need your love god speed your love to me 
2011,i love you this big no-one's ever dreamed this big and i'll spend the rest of my life explaining what words cannot describe but i'll try 
1994,you got to dance with the one that brought you stay with the one that wants you don't let the moon get to you dance with the one that brought you and you can't go wrong 
2000,but he don't feel the same home ain't where his heart is anymore he may hang his hat behind our bedroom door but he don't lay his head down to love me like before 
2000,and whose heart did you steal i wonder and who did you run to and whose lips have you been kissin and whose ear did you make a wish in 
2000,the woman in me cause i'm a woman in love and it's you i run to needs the man in you 
2000,that all god's children need his love and to hold the little hands because with a little hope and faith all god's children need is love 
1999,come on over - come on in pull up a seat - take a load off your feet you can unwind - take a load off your mind when you need a laugh come around 
1999,you've got a way with me it's in the way you want me it's in the way you hold me the way you show me just what love's made of 
2002,she plays the bass in a band she's--not--just a pretty face she's--got--everything it takes she's--mother--of the human race 
2002,‘cause i'm keeping you forever and for always wanna wake up every morning to your sweet face always wanna wake up every morning to your face i'm keeping you forever and for always 
0,it's not so bad--i'm not that sad and it only hurts when i'm breathing my dreams only die when i'm dreaming so i hold my breath--to forget 
2002,oh when you kiss me i know you miss me-- the way you hug me the way you show me that you 
0,why is he always gotta be calling me when i'm lonely it's so wrong to be leading me on and i can't say no he swears that its gonna be different this time but it won't be he swears that it's gonna be different this time but it won't be 
2001,you think he's your's to have and to hold that i've forgotten more about him than you'll ever know about him you think he's yours to have and to hold 
1990,i fell into a burnin ring of fire and the flames went higher oh let the fire burn wild and it burns burn burns 
1999,"and i'll hang around as long as you will let me you don't have to call me ""darlin'"" darlin but you never even call me by name til that day i'll hang around as long as you will let me "
2013,good morning beautiful how was your night its a good morning beautiful day cause i know you'll be there good morning beautiful day 
2015,and i put on my walking shoes i got a brand new girlfriend man i think im on to somethin yano i feel just like a kid again 
2006,and i'll cruise up and down this road i'm going to buy me a mercury going to buy me a mercury buy me a mercury 
0,i was so embarrassed when she turned around and said i'm already taken you spoke up to late i love somebody else 
1998,midnight fire loves sweet desire once the flames are burning bright of the midnight fire there's a danger in the darkness knowing only shadows see 
0,sun is up time's at hand there's a stir across the land there is hope with every turn here's hoping you never go astray 
2000,i can't seem to stop starting all over again and i wonder what it would take a lover and a friend 
2000,this time you'll see hold on baby it's been too long you know that i still love you baby wait for me 
2000,i should be with you right now the state that you're in i should holding you instead of losing my mind but i swear i'll make it up to you this time to hear you say i need you here at home 
1998,somebody took you when i wasn't looking i should have known from the start it's a long long way from the tips of my fingers to the love hidden deep in your heart 
1998,i feel you holding him just as tight as me i beg you just one time wish you could want my love as much as you want his make love to me tonight and leave him out of this 
0,but she unpacks and she goes back to him a woman loves beyond her questions her heart will lead and she will follow a man may give himself to passion and desire 
2006,and we're burnin the roadhouse down we're burning it down we're burnin the roadhouse down it's a mob out on the dance floor 
2006,wishing she could be here now and she's watching over you and me i remember she can see and there's holes in the floor of heaven 
2000,what if i told you -(what if i said that i loved you how would you feel or find a love that would never end 
2006,the tide goes out and the tide comes in and someday they'll be teardrops again then they drift on down and ride to the sea again til they drift on down and ride to the sea again 
2006,katie wants a fast one quicker than the last one katie wants a fast one you know she's got to have one katie wants a fast one katie wants a fast one you know she's gotta have one 
1989,no i never got over those blue eyes and i missthose arms that held me and i never got over those blue eyes ooh baby when all the love was there 
2008,"for the rest of my life so raise the bar high ""just enough"" ain't enough this time i ain't settlin for anything less than everything "
2008,don't i give you what you need when she calls you to go you can't give me what i need when she begs you not to go 
2008,there's no good explanation for it at all ain't no need to overthink it life don't go quite like you planned it the irrefutable indisputable fact is 
1999,you leave me so lonely baby if your baby leaves you and you've got a tale to tell just take a walk down lonely street to heartbreak hotel 
1994,and i don't wanna be standin here and i don't wanna be talkin here and i don't really care who's to blame i don't wanna be standin here 
1994,guess it's cause he's blow my love to me he's ridin in tonight from california my pa ain't got a word to say 
1994,the one she did in junior high there's nothing in the way now there's room enough to fly and even though she's spent her whole time waiting 
1994,we don't have to feel like dirt anymore we were always looking for true love now if you're feeling down and out with the one you love 
2002,cause here's that cold day in july head in my hands here i am standing in my bare feet you said that we were going to last forever here comes that cold day in july 
1993,but the weather you know will always change if you stay it'll get better wherever you go it's bound to rain you don't have to chase it when it blows 
1993,hey cinderella what's the story all about we missed a page or two somehow oh cinderella maybe you could help us out does the shoe fit you now 
2002,cause i never quite got back from loving you i just got lost when you found someone new and i never quite got back from loving you no i never quite got back from loving you 
2008,oh i wish that i could hurt that way again at least i had you every now and then in between the sorrow at least there always was tomorrow i'd love to hear you tell me you don't need me anymore 
2008,i tell it like it use to be when you were still in love with me i tell it like it ought to be when they ask about you and me i tell it like it use to be 
1995,now we've come back to try to find here at the last resort at the last resort this is our last resort 
2008,darlene you're an errant pack of all you dreams i'll have all i'll ever need if you'll go with me darlene honey i can give you everthing i want you for my darlin darlene 
2008,sometime i wonder what i'm gonnna do there ain't no cure well i didn't go to work 
2000,i loved em every one big little or short or tall wish i could've kept them all like to thank em for their charms holdin me in their arms and i hope they had some fun 
2008,and i've known some lovers in the livin i've done there's only one eiffel tower one finest hour 
2005,our d-i-v-o-r-c-e becomes final today me and little j-o-e will be goin away oh i wish that we could stop this d-i-v-o-r-c-e and he thinks c-u-s-t-o-d-y spells fun or play 
1998,would you go away to another land wipe the blood away from my dieing hands if i give myself to you would you still love me 
1998,i wish i'd known the man a little better and singing the right sweet song the turned my mama on but he brought her home with a ring upon her hand 
0,it's only over for you no i'm not the one you found somebody new ooh but it's only over it's only over for you oh it's only over it's only over for you 
2008,i hope you think that little black dress think of my head on your chest i hope you think of me i hope it takes you back to that place 
0,you should have said no you should have thought twice before you let it all go you should have known the word i should have been there in the back of your mind 
2008,"our song is the slammin screen door our song is the way you laugh our song is the way he laughs the first date ""man i didn't kiss him and i should have"" "
2008,that i'm not a princess this ain't a fairytale i'm not the one you'll sweep off her feet lead her up the stairwell i was a dreamer before you went and let me down now it's too late for you and your white horse to come around 
0,and i i i like it and i will get you and i just think you should this daydream is dangerous 
0,and you throw your head back laughing like a little kid i think it's strange that you think i’m funny cause he never did but you throw your head back laughing like a little kid i think it's strange that you think i'm funny cause he never did 
2008,i could wash my car in the rain mow the yard just the same as i did yesterday i don't need to waste my time crying over you i'll take the time to miss you like you're hoping 
2008,if i were you i'd run back home tonight tell him everything's all right yeah i know what i'd do 
2008,he's never gonna be the same and he'll be living in a different world cause his life is about to change he ain't never gonna be the same 
2008,i'm an emotional girl i can't help myself sometimes i do both and i don't know why i got a passionate heart but i'm warning you boy 
1992,if you ever change your mind bring it on home to me oh yeah yeah you know i'll always be your slave 
2014,because i'm just a country boy and i'm just a country boy and money money have i none and i'm i'm just a country boy 
2010,like a postcard from paris when i've seen the real thing the meanest thing you ever did is come around and now i'm ruined yeah yeah i'm ruined the meanest thing you ever did 
2012,if you go before i do i'm gonna tell the grave digger that he better dig two so put me in the ground gonna tell the grave digger that he better dig uh 
2013,i'm through with you i don't wanna be your just for fun all i wanna be is done don't wanna be part of for fun 
2015,one day you'll look to see i've gone for tomorrow may rain so i was the one 
2000,cause i ain't askin nobody for nothin if you don't like the way i'm livin but i ain't askin nobody for nothin cause i ain't asking nobody for nothin 
0,get loud well you can be loud and be proud and you can be proud here and i'll be proud to a rebel cause south's gonna do it again get loud well you can get loud and be proud 
2007,fire on the mountain run boys run the devil's in the house of the rising sun chicken's in the bread pan picking out dough and he played fire on the mountain run boys run 
2000,there's things out there in the middle of them woods and things that creep around on the ground and they say the ghost of lucias clay gets up and it walks around and i couldn't conceive it i never would listen to nobody else 
2012,and you never did think that it ever would happen again in america did you that we'd ever get together again and we're talkin real loud again in america 
2000,i am still in saigon when i was still in saigon cuz i'm still in saigon yes i'm still in saigon 
2000,that's what i'm a-doin today well now i couldn't make her stay well doggone her anyway she can't say that i didn't try pour me another one i'm finished with the other one 
1995,she walks these hills in a long black veil she visits my grave when the night winds wail nobody knows but me but sometimes at night when the cold winds moans 
2009,"sandman i'm so alone bum bum bum bum mr sandman bring me a dream sandman i'm so alone mr sandman ""yes"" bring us a dream "
2008,but don't forget who's taking you home so darlin baby don't you know i love you so cause don't forget who's taking you home 
2007,bye bye love bye bye happiness bye bye my love goodbye i'm-a through with romance i'm a-through with love 
2007,johnny is a joker that's a-tryin to steal my baby he's a bird dog johnny wants to fly away and puppy-love my baby he's a bird dog hey bird dog get away from my quail hey bird dog you're on the wrong trail 
2007,"don't want your kisses that's for sure i hear this sound and you know that it's sincere that's cathy's clown"" "
2010,such a waste of two lives in the number of husbands and wives a woman and a man a man and a woman 
2010,she's a good hearted woman in love with a good timin man she loves him in spite of his ways that she don't understand through teardrops and laughter they'll pass through this world hand in hand a good hearted woman in love with her good timin man 
2007,never knew what i missed til i kissed ya things have really changed since i kissed ya uh huh now i can't live without ya you don't realize what you do to me 
2008,what am i gonna do but there ain't no cure for the summertime blues well i didn't go to work 
2008,mr sandman bring me a dream sandman i'm so alone please mr sandman won't you bless me with a dream make her complexion just like pictures mixed with green 
2015,why not me why not me on a rainy day why not me when the nights get cold why not me when you're growin old 
2015,and at our breakfast table even in our sleep and it's made a happy woman out of me and here by me 
2009,i would swim out to save you love can build a bridge between your heart and mine don't you think it's time 
2000,so if you need a lover and a friend if you need a lover and a friend i'll show you how good it can be if you need a lover if you need a lover and a friend 
2012,say someday we'll be together i know i know i know i know my love is yours baby some sweet day we'll be together 
2007,now i shout it from the highest hills even told the golden daffodils at last my heart's an open door my secret love's no secret anymore 
2012,cryin again i wonder when i won't be cryin again but you never understood what i said but we've wasted all the feelings instead 
1985,and we will sail away on the wings of love into the night then we will go to sleep together with the rocking of the water when she sails away with me as i skip across the waves my sails are high and full 
2000,she say never have i known it when it felt so good never have i knew it when i knew i could leaving louisiana in the broad daylight he's gonna have to get it or a shotgun will 
1985,come on in baby take you coat off come on in baby take a load off come on in baby shake the blues off i'm gonna love that frown away come on in the blues will be long gone i'm gonna love your hurt away to a place where the sun shines day and night and i know i'll hear you say 
2012,thank god for kids there's magic for a while a special kind of sunshine in a smile do you ever stop to think or wonder why the nearest thing to heaven is a child 
2000,my baby is american made born and bred in the usa my baby is american made o yes she is my baby is american made ah hum 
2007,let me get on the frisco silver dollar line and see all i can see fiddler rosin up your bow ozark mountain jubilee 
2013,beyond those years who'd have thought we'd still be standing here and that love would find it's way and cleaned the face of the innocent 
0,i'll always look up to you you've always been there for me baby i must confess you are the one that turned me around 
2005,i saw the light i saw the light now i'm so happy no sorrow in sight praise the lord i saw the light then jesus came like a stranger in the night 
2008,only you can make all this change in me you're my dream come true my one and only you one and only you 
2004,i tried my best to love you what you trying to do to me and you never seem to need me but i'll bet you won't forget me when i go 
2007,i want a man with a slow hand i want somebody who will spend some time i've found somebody who will understand i've found a lover with a slow hand 
2008,oh my love i've hungered for your touch a long lonely time i've hungered hungered for your touch 
2008,and his coat is torn and frayed it's seen much better days just as long as the guitar plays well his coat is torn and frayed 
2008,so if you're down on your luck find a girl with far away eyes get a girl with far away eyes i know you all sympathize 
1989,we'll build a world of our own that no one else can share all our sorrows we'll leave far behind us there and i know you will find 
2012,oh my love a long lonely time i need your love and time goes by 
2005,you don't really need me but you keep me hangin on let me be why don't you baby ooh-ooh-ooh now you don't really want me 
2001,so move on there ain't nothing you can do about it love is like a puzzle when the pieces don't fit and i've read all the books 
2009,and it's all right yeah i'll be fine there's nothing you can do or say you're gonna break my heart anyway so just leave the pieces when you go 
0,so maybe i could stick em in your pockets and we can get to rockin there you are and baby here i am and we can go for a ride and i could drive with my knees 
2013,you're shakin that money maker like a heart breaker like your college major was i bet your kiss is a soul saver my favorite flavor want it now and later i never seen nothin i wanted so bad yeah gotta get me some of that 
2015,and it goes like ooh what i wouldn't do and it goes like hey girl i'm blown away yea it starts with a smile and it ends with an all night long slow kiss to write my name on my heart get you wrapped in my arms baby all around you 
2015,and i know that i can't ever tell you enough if i never get to see the northern lights or if i never get to see the eiffel tower at night baby i could die a happy man yeah 
2011,a car's got gasonline to run down the road i got you yea you're it the missing piece that makes me fit i got you the breath i breathe and there ain't nothing else i need 
2011,i think you know i like you a lot i think you know i love you a lot i think we've got a real good shot and your momma cried when you walked down the aisle 
2015,we are shaped by the light we let through us cause we are glass and we are shaped by the light we let through us we are glass 
2015,i'm thinking about everything i shouldn't be thinking about you're playing with my mind baby ain't no doubt you're everything i shouldn't be thinking about so what you're saying ain't no surprise 
0,sometimes it feels like i'm gonna break this life would kill me if i didn't have you i couldn't live without you baby i'd never make it through 
2015,you can have a lotta fun in a new york minute but there's some things you can't do inside those city limits just country boys and girls gettin down on the farm don't forget to shut the gate stay outta the beans 
2014,i'm an indian outlaw half cherokee and choctaw my baby she's a chippawa he caught the runnin water in my hands 
0,i'm down here in mexico sick as a dog my head is pounding in this border town fog down to my last dime and coming apart at the seams i messed up in mexico living on refried dreams 
0,all i want is a life to drink from a glass from a well that ain't dry i'm sick of the crumbs i want a piece of that pie i don't mind the hours and the pain that comes from workin 
2015,cause she never lets it go to her heart she never lets it go that far but she never lets it go to her heart she never lets it go to her heart 
2015,her book is lying on the bed the two of hearts to mark her page now who could ever walk away at chapter twenty-one 
2014,baby maybe we should just sleep on it tonight i could be wrong but goodbye just don't feel right so baby maybe we should just sleep on it tonight we should just sleep on it tonight 
2013,i try so hard i can't rise above it i don't know what it is bout that little gal's lovin cause i like it i love it i want some more of it and i like it i love it i want some more of it 
2015,i'm gonna live where the green grass grows and plant our dreams where the peaceful river flows where the green grass grows plant our dreams where the peaceful river flows 
2015,she's gone but she left with a smile cause she was mine for a little while she's gone but she left me with a smile cause she was mine 
0,don't think i can keep it all in it just does somethin to me i can't get enough about the spell i'm under 
2014,about the times you pushed and shoved me and then you're gonna sigh a little about the time you turned from me and maybe even cry a little but 
2014,watchin the sunset in monterey girl i swear just the other day you were in my heart i'll always see you in arizona dancin cross the desert 
0,you're more than a lover to make me feel the way you do every time i look at you you're my best friend oh yeah 
2014,she had a suntan line and red lipstick i worked so hard for that first kiss and a heart don't forget something like that i said a heart don't forget something like that 
2015,when all our tears have reached the sea strong as it ever was deep as the river runs warm as the morning sun 
2015,i guess that's just the cowboy in me the heart of stone i sometimes get the things i've done for foolish pride the face that's in the mirror when i don't like what i see 
2015,what is left of a husband and a wife don't have a thing to do with bein in love and i understand that lovin a man shouldn't have to be this rough 
0,and hold me closer tiny dancer and lay me down in sheets of linen and she was dancing in the sand and lay me down in the sheets of linen 
2014,"""i went skydiving i went 27 seconds on a bull named fumanchu and i gave forgiveness i've been denying"" i went skydiving "
2014,everybody just wants to get high sit and watch the world go by to drugs or jesus we're all lookin for love and meaning in our lives 
2014,back when a hoe was a hoe back when a screw was a screw and when you said i'm down with that well it meant you had the flu 
2015,man you took my wife man you took my kids and you took my kids and you stole that life 
0,beautiful baby from the outside in chase your dreams but always know the road that'll lead you home again but to me you know you'll always be my little girl i know he'll say that he's in love 
2015,1-2-3 like a bird i sing cause you've given me the most beautiful set of wings cause tomorrow i might have to go and fly away cause tomorrow i might have to go and 
2015,i get these suspicions even though i know that you love me baby i can't help it you're just so good lookin i'm afraid somebody's gonna steal you away from me 
2010,when this world gets crazy and i've had all i can stand i can close my eyes no matter where i am i can close my eyes 
2012,i ain't no angel i still got a still few more dances with the devil i can finally stand the man in the mirror i see but i’m better than i used to be 
2013,don't you know ain't nothing in the whole wide world like a southern girl southern girl rock my world 
2012,let's crank it on up yeah with a little bit of luck i can find me a girl with a truck yeah we can love it on up yeah if you think this life i love is a little too country 
2013,the highway won't hold you tonight the highway don't care if you're all alone the highway don't need you here the highway don't care if you're coming home 
2014,meanwhile back at mama's the porch light's on come in if you wanna supper's on the stove and beers in the fridge red sun sinkin out low on the ridge funny the things you thought you'd never miss in a world gone crazy as this cause meanwhile back at mama's the porch light's on come on in if you wanna 
2014,hard to find got me spending every night shooting the stars rollin up on every party wonderin where you are drivin me crazy something says baby yeah maybe you're that girl smile like a country song 
2005,i ain't missing you at all missing you i ain't missing you missing you no matter what i might say missing you i ain't missing you i can't lie to myself 
0,i should've been a cowboy i should've learned to rope and ride oh i should've been a cowboy i'd be wearin my six-shooter 
2008,i know your head is turnin i know your heart is burnin don't you know he ain't worth missin ooh the boy ain't worth missin 
2008,with a little less talk a little less talk a lot more loving to the main attraction 
0,that's my dog in my backyard there's the window to the room i planted that tree out by the fence but who's that man runnin my life 
2008,life's too short to be hanging around she's eighteen and it's time she got out of the wood she's getting out while the getting's good she's eighteen and it's time she got back to the wood 
2008,a badly broken heart that's forgotten how to love what my heart needs is a woman's touch a tender hand to fix it up its rough and ragged edges sure could use some love 
2008,does that blue moon ever shine on you i want to hold you close to me feel just like it used to be and baby if you feel like i do you can come to me 
2008,ooohh i'm just a man that's the way i was made i'm not too good at saying what you need me to say it's always right there on the tip of my tongue i hope you know what i mean when i say 
2008,she didn't sign her name i wonder she's callin my name again day's breakin i ain't wakin up i'm sleepin in she took my new sunglasses and my old jean jacket 
2008,well boy meets girl and it's a good bet gotta getcha some oooh gotta getcha some from the outside looking in it's a dream come true 
2008,now that i'm on my way do you still think i'm crazy standing here today i couldn't make you love me but i always dreamed about living in your radio 
2008,and i'm gonna call my baby she's been waiting on me i'm a hayseed and a plow boy i'm a farm kid and a cowboy i'm a roughneck daddy was a roughneck too 
0,you shouldn't kiss me like this unless you mean it like that cause i'll just close my eyes we'll get lost on this dance floor 
2008,i'm just talkin bout two lonely people who might reach a little understanding i'm not talkin bout knocking out heaven i'm just talkin bout tonight 
2008,i wanna talk about me wanna talk about i wanna talk about number one what i know 
2008,take a deep breath of mountain air look up an old lost friend of mine sit on the porch and give my girl a kiss start livin'that's the next thing on my list 
2008,and the eagle will fly and there's gonna be hell when you hear mother freedom start ringing her bell and it'll feel like the whole wide world is raining down on you oh brought to you courtesy of the red white and blue 
2008,you got to draw a hard line when the gun smoke settles we'll sing a victory tune we'll all meet back at the local saloon we'll raise up our glasses against evil forces 
2008,she ain't into wine and roses and she can't stand the thought of sippin champagne just ain't enough good burn in tequila she's my little whiskey girl 
2008,i will proudly take a stand i'm out here on the front lines i'm an american soldier i'm an american 
2008,i am a red white and blue blood graduate of honkytonk u i like to get down with my boys in afghanistan and baghdad city too son i'm a red white and blue blood graduate of honkytonk u that's right a red white and blue blood graduate of honkytonk u 
2008,i ain't as good as i once was but there was a time back in my prime when i could really lay it down when i could really hold my own 
2008,all the man that she'll ever need i come home to find just like that she's up an vanished an the only thing she left behind for me an the only thing that's left to do for me 
2008,but i just punched out an it's pay cheque friday i'm gonna get drunk an be somebody somebody all week long she's a real nobody but i just picked her up an it's pay cheque friday 
2008,it's a little too late i'm a little too gone it's a little too bad you were too good to be true i'm big-time over you baby it's a little too late i'm lettin go while i'm still strong enough to 
2006,so close your eyes and hum along and i'll sing you one more love song if everything is still alright close your eyes and hum along 
2007,she's my movie star it's just a high maintenance woman i ain't asked her out yet cause i don't know if i can 
2007,call me wrong but i bring my better angels to every fight but you sure know where i stand hate me if you want to 
2007,"you will get a sentimental feeling when you hear voices singing ""let's be jolly deck the halls with boughs of holly"" rocking around the christmas tree have a happy holiday in a new old fashioned way "
2008,she holds tight to me and the bible you seegod love her oh me and god love her me and god love her 
2008,could've tried just a little bit harder kissed you just a little bit sweeter dug down just a little bit deeper and i'd've lost you anyway 
2008,how was i supposed to know hell - i couldn't tell she could've given me a sign cuz she's gone and it's wrong 
2009,both ends of the ozone burnin funny how the world keeps turnin i love this american ride hot dog hot damn 
2009,see every dog has it's day dog when the big dog throws him a bone one moment in the sunshine when your ducks lined up in a row every dog has it's day dog when the big dog throws him a bone one moment in the sunshine when your ducks line up in a row 
2010,i dropped a dollar in the jukebox played that girl a tune yeah never see it comin it just hits you by surprise now the cards are on the table and the bullets in the gun yeah she jumped up and grabbed my pistol stuck it in the fat man's back 
2010,i know i can make it downtown by myself cause if you don't know where you're goin i know i can make it home all by myself girl i don't know where you might be 
2010,music's playin up and down the block mostly christian blues country folk and southern rock it's a little piece of paradise way out here in the woods there's always something going on down in the trailerhood 
2011,that was fourteen hundred and fifty two beers ago it seems like yesterday even though and go get your girl and go make the drag that was sixteen hundred and fifty two beers 
2011,i love you red solo cup i lift you up proceed to party thank you for being my friend 
2014,we just raise up our glass we don't give a rat's ass we're just all drunk americans and we raise up our glass we don't give a rat's ass and we all sing it wrong but we all sing a-long 
2009,and all the federales say they only let him hang around and a few grey federales say they only let him so wrong 
0,you're gonna miss this you're gonna want this back you may not know it now but you're gonna miss this cause you're gonna miss this you're gonna want this back but you're gonna miss this you're gonna want this back 
2008,it's a long way from where i've been back to my hometown but there's a man in me i need to drown baptise me in that muddy water wash me clean in amazing grace so baptise me in that muddy water yea 
2001,you're a vision in white and i been waitin all night i'm holdin heaven in my arms tonight everything about you is so perfectly right i might be holdin heaven in my arms tonight 
2009,they wanna see my fairlane up on blocks the holes in all our socks talkin bout lifestyles of the not so rich and famous i'll show em my nine point buck on the wall 
2009,made from the biggest watermelons on the vine help yourself to some but obey the law if you drink don't drive do the watermelon crawl she said this is how you do the watermelon crawl 
2002,i tip my hat to the keeper of the stars he sure knew what he was doin when he joined these two hearts i hold everything when i hold you in my arms so i tip my hat to the keeper of the stars 
0,without the heaven in my woman's eyes it's the heaven in my woman's eyes that make life's hell a better place to be sometimes it seems a man is born 
2001,i've got a big love wild and free room to grow as big as your dreams 
0,don't take her she's all i've got i'm beggin you friend she's everything in life i'll ever need she's my fingers when i want to feel 
1999,and i'll be there anytime when it feels like you could use a friend you can reach out to me anytime and i'll be here all the time 
2008,this chemistry between us feels so wonderful but knowing me i'll probably just let me be in love just let me live this moment in her eyes 
2005,and she won't think it's funny and i'll wind up all alone and the lonely bone's connected to the drinkin bone but the only thing you really need to know is the drinkin bone's connected to the party bone 
2003,i wanna know you and i'll win your trust making memories of us i'm gonna love you like nobody loves you and i'll earn your trust making memories of us 
1991,yeah i'm always runnin but i'm always runnin behind one rung lower on the ladder i'm tryin to climb if i ever get lucky if i ever get rich lord i'm always runnin but i'm always runnin behind 
2007,every time i think i'm off and runnin i'm barely up to a crawl every time i get a leg up on the ladder of success i slip and fall like last week down at the factory i was up for a promotion but the boss says little brother got the call 
2007,and that i've come to realize life means nothin without you i let love slip right through my hands from all the hurt i've handed you i've got to stop your love from dyin or i'll be livin proof that yesterday's jealous man is today's lonely fool 
2007,i can't believe this is me on the hurtin side of pain siftin through the ashes still tryin to find a flame but the flame has turned to embers left glowin in the dark i've got it through my head i just can't break it to my heart 
2007,chorus shes been cheated on and pushed around and left alone she knows how to make one on you she knows how to make 
2007,and i never had oh but i see it now ooh i never saw that look in your eyes and i never had you hold me that tight 
2006,it was where i first got up the nerve to steal me my first kiss and it was where i learned to play guitar and pray i had the gift if the world had a front porch like we did back then treatin your neighbor like he's your next of kin wouldn't be gone like the wind 
1996,of that old grey house where i was born and raised hard times are real there's dusty fields no matter where you go cause the weeds are high where corn don't grow 
2007,and i ain't drivin no pink cadillac i've been livin on the wrong side of memphis gonna bronze these blue suede shoes 200 miles and i'll be there 
2007,cause that boy is just a walkaway joe he's the wrong kind of paradise she's gonna know it in a matter of time that boy was a walkaway joe 
2007,when i said it would suit me fine if you were out of sight and out of mind when i said i didn't want your love and you were no one i was thinkin of 
2007,everybody but me yeah everybody but me well i don't want a shrink don't even want a drink 
2007,how do i live without you i want to know how do i breathe without you how do i 
2007,and it's gonna be a cold hard night how i need him to be right here by my side how i wish i could hold him in my arms and say 
2008,is a powerful thing it's a powerful thing and a diamond ring our love baby is a powerful thing 
0,i'd do it all the same not a touch that i would trade had i known my heart would break i'd a-loved you anyway 
2001,"baby you don't say nothing when you're feeling this way tell me you're trying to cure a seven-year ache the boys say ""when is he gonna give us some room"" just tell em you're trying to cure a seven-year ache "
2008,the georgia rain what i felt for you that day all the love we made no one saw a thing 
0,i'm talkin bout heaven - it's where i hope i'm goin heartache - that's where i've been heaven heartache and the power of 
0,me the one who really knows you me the one whose heart you've broken you might be missing me you don't have to tell me that you really love me 
2015,i'm gonna aim my headlights into your bedroom windows throw empty beer cans at both of your shadows you know you broke the wrong heart baby and drove me redneck crazy you gone and broke the wrong heart baby and drove me redneck crazy 
2008,i left the courtroom and went straight to the church we buried the plans that we made and tonight i'm alone and afraid cause today my world slipped away 
1990,where once it was cold and dark i feel your love take a-hold way down deep in my heart you were my light on the darkest of days 
1990,you got a slow burning memory maybe i'll get over you in time slow burning memory keeps on burning a hole in my mind 
2008,dim lights thick smoke and loud loud music you'll never make a wife to a home loving man drinking and dancing to a honky-tonk band i'm sorry for you and your honky-tonk heart 
1993,do you believe me now i told you time and time again my heart and soul is your hands do you believe me now i ain't nothing without you do you believe me now 
1993,set em up joe and play walking the floor i'm gonna spend the night like every night before i've gotta have a shot of them old troubadours every night i run a needle through walking the floor 
1993,you ran cryin to the bedroom till you lived through the story til it's chiseled in stone that old man just told me 
1993,oh i can't wait to hear so who are you gonna blame it on this time oh i want to believe you and i do every time 
1993,and so many times you've tried to fight the feeling that just about does it don't it it's sad to think that words could come between us and that just about does it don't it 
